| RaterId | Image | Department                | NAttractiveness | gender | age    |
|      86 |    37 | Housekeeping              |       0.1764706 | -1.000 | 41.000 |
|      86 |    38 | ITS                       |      -0.0588235 | -1.000 | 46.000 |
|      86 |    39 | Mass Communications       |      -0.1764706 | -1.000 | 45.000 |
|      86 |    40 | NEMACS                    |       1.0000000 | -1.000 | 34.000 |
|      86 |    41 | Philosophy                |       1.0000000 | -1.000 | 37.000 |
|      86 |    42 | Political Science         |       1.0000000 | -1.000 | 37.000 |
|      86 |    43 | Purchasing                |      -1.0000000 | -1.000 | 42.000 |
|      86 |    44 | Residence Hall/Housing    |       1.0000000 | -1.000 | 37.000 |
|      86 |    45 | All Average               |      -0.0588235 | -1.000 | 37.000 |
|      87 |    31 | Atmospheric Sciences      |       0.1666667 | -0.970 | 42.000 |
|      87 |    32 | Carrer Center             |      -1.0000000 | -0.700 | 41.000 |
|      87 |    33 | Classics                  |       0.0000000 | -0.970 | 44.000 |
|      87 |    34 | Drama                     |      -0.8333333 | -0.970 | 48.000 |
|      87 |    35 | Intercultural Center      |       0.3333333 | -0.160 | 34.000 |
|      87 |    36 | Health and Wellness       |       0.6666667 | -0.940 | 45.000 |
|      87 |    37 | Housekeeping              |       0.5000000 | -0.970 | 41.000 |
|      87 |    38 | ITS                       |       0.6666667 | -0.970 | 45.000 |
|      87 |    39 | Mass Communications       |       1.0000000 | -0.960 | 49.000 |
|      87 |    40 | NEMACS                    |       1.0000000 | -0.640 | 37.000 |
|      87 |    41 | Philosophy                |       1.0000000 | -0.940 | 48.000 |
|      87 |    42 | Political Science         |       0.6666667 | -0.970 | 42.000 |
|      87 |    43 | Purchasing                |       0.6666667 |  0.230 | 34.000 |
|      87 |    44 | Residence Hall/Housing    |       1.0000000 | -0.260 | 33.000 |
|      87 |    45 | All Average               |       0.3333333 | -0.710 | 46.000 |
|      94 |    31 | Atmospheric Sciences      |      -0.1818182 | -1.000 | 31.000 |
|      94 |    32 | Carrer Center             |      -0.1818182 | -0.990 | 41.000 |
|      94 |    33 | Classics                  |      -0.1818182 | -1.000 | 41.000 |
|      94 |    34 | Drama                     |      -0.1818182 | -1.000 | 40.000 |
|      94 |    35 | Intercultural Center      |      -0.1818182 | -1.000 | 20.000 |
|      94 |    36 | Health and Wellness       |       0.9090909 | -1.000 | 31.000 |
|      94 |    37 | Housekeeping              |      -1.0000000 | -1.000 | 52.000 |
|      94 |    38 | ITS                       |       0.1818182 | -1.000 | 45.000 |
|      94 |    39 | Mass Communications       |      -0.2727273 | -1.000 | 41.000 |
|      94 |    40 | NEMACS                    |       0.7272727 | -1.000 | 29.000 |
|      94 |    41 | Philosophy                |      -0.1818182 | -1.000 | 54.000 |
|      94 |    42 | Political Science         |      -0.3636364 | -1.000 | 38.000 |
|      94 |    43 | Purchasing                |      -0.7272727 |  0.140 | 37.000 |
|      94 |    44 | Residence Hall/Housing    |       1.0000000 | -0.840 | 35.000 |
|      94 |    45 | All Average               |       0.4545455 | -1.000 | 43.000 |
|      97 |    31 | Atmospheric Sciences      |      -0.0434783 | -1.000 | 36.000 |
|      97 |    32 | Carrer Center             |      -0.3043478 | -1.000 | 56.000 |
|      97 |    33 | Classics                  |      -0.0434783 | -1.000 | 44.000 |
|      97 |    34 | Drama                     |      -1.0000000 | -1.000 | 31.000 |
|      97 |    35 | Intercultural Center      |      -0.3043478 | -0.330 | 26.000 |
|      97 |    36 | Health and Wellness       |       0.8260870 | -0.520 | 23.000 |
|      97 |    37 | Housekeeping              |       0.3913043 | -1.000 | 45.000 |
|      97 |    38 | ITS                       |       0.3913043 | -1.000 | 36.000 |
|      97 |    39 | Mass Communications       |       0.3913043 | -1.000 | 41.000 |
|      97 |    40 | NEMACS                    |       0.5652174 |  0.480 | 34.000 |
|      97 |    41 | Philosophy                |      -0.0434783 | -0.520 | 49.000 |
|      97 |    42 | Political Science         |      -0.3043478 | -1.000 | 54.000 |
|      97 |    43 | Purchasing                |      -0.4782609 |  1.000 | 63.000 |
|      97 |    44 | Residence Hall/Housing    |       1.0000000 | -0.720 | 52.000 |
|      97 |    45 | All Average               |      -0.0434783 | -0.190 | 56.000 |
|     100 |    31 | Atmospheric Sciences      |      -0.6000000 | -1.000 | 33.000 |
|     100 |    32 | Carrer Center             |      -0.2000000 | -1.000 | 48.000 |
|     100 |    33 | Classics                  |       0.0666667 | -0.540 | 30.000 |
|     100 |    34 | Drama                     |      -1.0000000 | -0.190 | 34.000 |
|     100 |    35 | Intercultural Center      |       0.4666667 |  0.000 | 24.000 |
|     100 |    36 | Health and Wellness       |       0.7333333 | -0.170 | 28.000 |
|     100 |    37 | Housekeeping              |      -0.4666667 | -1.000 | 46.000 |
|     100 |    38 | ITS                       |       0.7333333 | -0.790 | 43.000 |
|     100 |    39 | Mass Communications       |       1.0000000 | -1.000 | 34.000 |
|     100 |    40 | NEMACS                    |       0.0666667 | -0.110 | 27.000 |
|     100 |    41 | Philosophy                |       0.8666667 | -1.000 | 38.000 |
|     100 |    42 | Political Science         |       0.4666667 |  0.000 | 37.000 |
|     100 |    43 | Purchasing                |       0.4666667 | -0.010 | 52.000 |
|     100 |    44 | Residence Hall/Housing    |       0.8666667 | -0.150 | 26.000 |
|     100 |    45 | All Average               |       0.4666667 | -0.100 | 31.000 |
|     104 |    31 | Atmospheric Sciences      |       0.2000000 | -0.970 | 40.000 |
|     104 |    32 | Carrer Center             |       0.2000000 |  0.000 | 40.000 |
|     104 |    33 | Classics                  |       0.2000000 |  0.000 | 47.000 |
|     104 |    34 | Drama                     |      -0.8000000 |  0.150 | 50.000 |
|     104 |    35 | Intercultural Center      |       1.0000000 |  0.000 | 32.000 |
|     104 |    36 | Health and Wellness       |       0.2000000 |  0.000 | 45.000 |
|     104 |    37 | Housekeeping              |       0.2000000 | -0.770 | 51.000 |
|     104 |    38 | ITS                       |       0.2000000 | -0.940 | 49.000 |
|     104 |    39 | Mass Communications       |      -0.6000000 | -0.830 | 43.000 |
|     104 |    40 | NEMACS                    |       0.6000000 |  0.000 | 33.000 |
|     104 |    41 | Philosophy                |       0.2000000 | -0.840 | 43.000 |
|     104 |    42 | Political Science         |       0.6000000 | -0.390 | 37.000 |
|     104 |    43 | Purchasing                |      -1.0000000 |  0.340 | 29.000 |
|     104 |    44 | Residence Hall/Housing    |      -0.4000000 |  0.000 | 35.000 |
|     104 |    45 | All Average               |       0.2000000 | -0.710 | 42.000 |
|     112 |    31 | Atmospheric Sciences      |       0.0000000 | -1.000 | 29.000 |
|     112 |    32 | Carrer Center             |       0.0000000 | -0.190 | 43.000 |
|     112 |    33 | Classics                  |       0.0000000 |  0.000 | 46.000 |
|     112 |    34 | Drama                     |       0.0000000 | -0.520 | 43.000 |
|     112 |    35 | Intercultural Center      |       0.0000000 |  0.770 | 28.000 |
|     112 |    36 | Health and Wellness       |       0.0000000 | -0.640 | 36.000 |
|     112 |    37 | Housekeeping              |       0.0000000 | -0.510 | 60.000 |
|     112 |    38 | ITS                       |       0.0000000 | -0.210 | 56.000 |
|     112 |    39 | Mass Communications       |       0.0000000 | -0.480 | 44.000 |
|     112 |    40 | NEMACS                    |       0.0000000 |  0.570 | 43.000 |
|     112 |    41 | Philosophy                |       0.0000000 | -0.130 | 42.000 |
|     112 |    42 | Political Science         |       0.0000000 |  0.290 | 62.000 |
|     112 |    43 | Purchasing                |       0.0000000 |  1.000 | 46.000 |
|     112 |    44 | Residence Hall/Housing    |       0.0000000 |  0.280 | 33.000 |
|     112 |    45 | All Average               |       0.0000000 | -0.140 | 44.000 |
|     131 |    31 | Atmospheric Sciences      |       0.8823529 | -0.960 | 39.000 |
|     131 |    32 | Carrer Center             |       0.6470588 | -0.990 | 38.000 |
|     131 |    33 | Classics                  |       0.8823529 | -0.970 | 37.000 |
|     131 |    34 | Drama                     |       0.2941176 | -1.000 | 42.000 |
|     131 |    35 | Intercultural Center      |      -0.2941176 | -0.960 | 28.000 |
|     131 |    36 | Health and Wellness       |       0.8823529 | -0.980 | 35.000 |
|     131 |    37 | Housekeeping              |       0.2941176 | -0.990 | 41.000 |
|     131 |    38 | ITS                       |       0.1764706 | -0.950 | 41.000 |
|     131 |    39 | Mass Communications       |       0.4117647 | -0.990 | 45.000 |
|     131 |    40 | NEMACS                    |       0.8823529 | -0.990 | 34.000 |
|     131 |    41 | Philosophy                |       1.0000000 | -0.970 | 35.000 |
|     131 |    42 | Political Science         |      -0.1764706 | -0.970 | 44.000 |
|     131 |    43 | Purchasing                |      -1.0000000 | -0.250 | 34.000 |
|     131 |    44 | Residence Hall/Housing    |       0.8823529 | -0.910 | 34.000 |
|     131 |    45 | All Average               |       1.0000000 | -0.950 | 32.000 |
|     134 |    31 | Atmospheric Sciences      |      -0.6153846 | -0.830 | 34.000 |
|     134 |    32 | Carrer Center             |       0.5384615 | -0.980 | 49.000 |
|     134 |    33 | Classics                  |       0.6923077 | -0.060 | 31.000 |
|     134 |    34 | Drama                     |      -1.0000000 |  0.000 | 60.000 |
|     134 |    35 | Intercultural Center      |      -1.0000000 | -0.890 | 34.000 |
|     134 |    36 | Health and Wellness       |       0.6923077 |  0.410 | 32.000 |
|     134 |    37 | Housekeeping              |      -0.9230769 | -1.000 | 66.000 |
|     134 |    38 | ITS                       |       0.0000000 | -1.000 | 43.000 |
|     134 |    39 | Mass Communications       |      -0.3076923 | -1.000 | 52.000 |
|     134 |    40 | NEMACS                    |       1.0000000 |  0.250 | 29.000 |
|     134 |    41 | Philosophy                |       0.5384615 |  0.000 | 52.000 |
|     134 |    42 | Political Science         |      -0.9230769 | -0.670 | 60.000 |
|     134 |    43 | Purchasing                |       0.2307692 |  1.000 | 40.000 |
|     134 |    44 | Residence Hall/Housing    |       0.9230769 | -0.250 | 31.000 |
|     134 |    45 | All Average               |      -0.3846154 | -0.990 | 52.000 |
|     136 |    31 | Atmospheric Sciences      |      -0.5294118 | -1.000 | 40.000 |
|     136 |    32 | Carrer Center             |      -0.1764706 | -1.000 | 37.000 |
|     136 |    33 | Classics                  |      -0.4117647 | -1.000 | 36.000 |
|     136 |    34 | Drama                     |      -1.0000000 | -1.000 | 44.000 |
|     136 |    35 | Intercultural Center      |       0.1764706 | -0.360 | 32.000 |
|     136 |    36 | Health and Wellness       |      -0.4117647 | -0.830 | 38.000 |
|     136 |    37 | Housekeeping              |      -0.8823529 | -1.000 | 46.000 |
|     136 |    38 | ITS                       |       0.5294118 | -1.000 | 45.000 |
|     136 |    39 | Mass Communications       |      -1.0000000 | -0.810 | 41.000 |
|     136 |    40 | NEMACS                    |       1.0000000 | -1.000 | 32.000 |
|     136 |    41 | Philosophy                |      -1.0000000 | -1.000 | 51.000 |
|     136 |    42 | Political Science         |      -0.8823529 | -0.550 | 43.000 |
|     136 |    43 | Purchasing                |      -1.0000000 |  0.710 | 33.000 |
|     136 |    44 | Residence Hall/Housing    |       0.0588235 | -0.090 | 39.000 |
|     136 |    45 | All Average               |      -0.4117647 | -0.310 | 38.000 |
|     161 |    31 | Atmospheric Sciences      |       0.6800000 | -0.990 | 36.000 |
|     161 |    32 | Carrer Center             |       0.1200000 | -0.680 | 32.000 |
|     161 |    33 | Classics                  |       0.4400000 | -1.000 | 31.000 |
|     161 |    34 | Drama                     |       0.0400000 | -0.990 | 31.000 |
|     161 |    35 | Intercultural Center      |       1.0000000 | -1.000 | 16.000 |
|     161 |    36 | Health and Wellness       |       0.2000000 | -0.870 | 35.000 |
|     161 |    37 | Housekeeping              |      -1.0000000 | -0.990 | 46.000 |
|     161 |    38 | ITS                       |       0.6000000 | -0.980 | 34.000 |
|     161 |    39 | Mass Communications       |       0.6800000 | -1.000 | 34.000 |
|     161 |    40 | NEMACS                    |       0.3600000 | -0.980 | 29.000 |
|     161 |    41 | Philosophy                |       0.4400000 | -0.980 | 38.000 |
|     161 |    42 | Political Science         |       0.3600000 | -0.990 | 35.000 |
|     161 |    43 | Purchasing                |       0.4400000 |  0.870 | 25.000 |
|     161 |    44 | Residence Hall/Housing    |       0.6800000 | -0.910 | 25.000 |
|     161 |    45 | All Average               |       0.3600000 | -0.990 | 33.000 |
|     162 |    31 | Atmospheric Sciences      |       0.0000000 | -0.680 | 32.000 |
|     162 |    32 | Carrer Center             |       0.0000000 | -0.710 | 27.000 |
|     162 |    33 | Classics                  |       0.0000000 | -0.750 | 25.000 |
|     162 |    34 | Drama                     |       0.0000000 | -0.580 | 22.000 |
|     162 |    35 | Intercultural Center      |       0.0000000 |  0.060 | 18.000 |
|     162 |    36 | Health and Wellness       |       0.0000000 | -0.760 | 30.000 |
